,STUDY_ID,DAY,MONTH,YEAR,SAMPLE_DESC,PLOT,ID_SPECIES,LATITUDE,LONGITUDE,sum.allrawdata.ABUNDANCE,sum.allrawdata.BIOMASS,GENUS,SPECIES,GENUS_SPECIES
2345,18,NA,NA,1923,44.330000_-112.330000_24_23,24,1831,44.33,-112.33,1,0,Phlox,hoodii,Phlox hoodii
2346,18,NA,NA,1923,44.330000_-112.330000_24_23,24,1833,44.33,-112.33,14,0,Phlox,speciosa,Phlox speciosa
2347,18,NA,NA,1923,44.330000_-112.330000_24_23,24,1880,44.33,-112.33,29,0,Poa,secunda,Poa secunda
2348,18,NA,NA,1923,44.330000_-112.330000_24_23,24,1969,44.33,-112.33,29,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2349,18,NA,NA,1923,44.330000_-112.330000_24_23,24,248,44.33,-112.33,1,0,Artemisia,tripartita,Artemisia tripartita
2350,18,NA,NA,1923,44.330000_-112.330000_24_23,24,280,44.33,-112.33,10,0,Astragalus,sp,Astragalus sp
2351,18,NA,NA,1923,44.330000_-112.330000_24_23,24,424,44.33,-112.33,2,0,Carex,sp,Carex sp
2352,18,NA,NA,1923,44.330000_-112.330000_24_23,24,546,44.33,-112.33,4,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2353,18,NA,NA,1923,44.330000_-112.330000_24_23,24,631,44.33,-112.33,14,0,Crepis,acuminata,Crepis acuminata
2354,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1163,44.33,-112.33,9,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
2355,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1214,44.33,-112.33,3,0,Hesperostipa,comata,Hesperostipa comata
2356,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1424,44.33,-112.33,1,0,Linanthus,pungens,Linanthus pungens
2357,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1794,44.33,-112.33,1,0,Penstemon,sp,Penstemon sp
2358,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1831,44.33,-112.33,1,0,Phlox,hoodii,Phlox hoodii
2359,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1880,44.33,-112.33,12,0,Poa,secunda,Poa secunda
2360,18,NA,NA,1923,44.330000_-112.330000_25_23,25,1969,44.33,-112.33,21,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2361,18,NA,NA,1923,44.330000_-112.330000_25_23,25,248,44.33,-112.33,3,0,Artemisia,tripartita,Artemisia tripartita
2362,18,NA,NA,1923,44.330000_-112.330000_25_23,25,270,44.33,-112.33,5,0,Aster,sp,Aster sp
2363,18,NA,NA,1923,44.330000_-112.330000_25_23,25,30,44.33,-112.33,16,0,Achnatherum,hymenoides,Achnatherum hymenoides
2364,18,NA,NA,1923,44.330000_-112.330000_25_23,25,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2365,18,NA,NA,1923,44.330000_-112.330000_25_23,25,631,44.33,-112.33,1,0,Crepis,acuminata,Crepis acuminata
2366,18,NA,NA,1926,44.330000_-112.330000_11_26,11,1352,44.33,-112.33,3,0,Koeleria,macrantha,Koeleria macrantha
2367,18,NA,NA,1926,44.330000_-112.330000_11_26,11,1611,44.33,-112.33,1,0,Morphospecies,,Morphospecies 
2368,18,NA,NA,1926,44.330000_-112.330000_11_26,11,1623,44.33,-112.33,13,0,Morphospecies,grass,Morphospecies grass
2369,18,NA,NA,1926,44.330000_-112.330000_11_26,11,170,44.33,-112.33,6,0,Antennaria,sp,Antennaria sp
2370,18,NA,NA,1926,44.330000_-112.330000_11_26,11,1832,44.33,-112.33,8,0,Phlox,longifolia,Phlox longifolia
2371,18,NA,NA,1934,44.330000_-112.330000_8_34,8,546,44.33,-112.33,5,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2372,18,NA,NA,1934,44.330000_-112.330000_8_34,8,871,44.33,-112.33,6,0,Eriogonum,microthecum,Eriogonum microthecum
2373,18,NA,NA,1934,44.330000_-112.330000_9_34,9,1163,44.33,-112.33,1,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
2374,18,NA,NA,1934,44.330000_-112.330000_9_34,9,1352,44.33,-112.33,1,0,Koeleria,macrantha,Koeleria macrantha
2375,18,NA,NA,1934,44.330000_-112.330000_9_34,9,1831,44.33,-112.33,9,0,Phlox,hoodii,Phlox hoodii
2376,18,NA,NA,1934,44.330000_-112.330000_9_34,9,1880,44.33,-112.33,1,0,Poa,secunda,Poa secunda
2377,18,NA,NA,1934,44.330000_-112.330000_9_34,9,1969,44.33,-112.33,23,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2378,18,NA,NA,1934,44.330000_-112.330000_9_34,9,221,44.33,-112.33,1,0,Arabis,holboellii,Arabis holboellii
2379,18,NA,NA,1934,44.330000_-112.330000_9_34,9,2319,44.33,-112.33,2,0,Tetradymia,canescens,Tetradymia canescens
2380,18,NA,NA,1934,44.330000_-112.330000_9_34,9,248,44.33,-112.33,11,0,Artemisia,tripartita,Artemisia tripartita
2381,18,NA,NA,1934,44.330000_-112.330000_9_34,9,280,44.33,-112.33,3,0,Astragalus,sp,Astragalus sp
2382,18,NA,NA,1934,44.330000_-112.330000_9_34,9,546,44.33,-112.33,5,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2383,18,NA,NA,1934,44.330000_-112.330000_9_34,9,871,44.33,-112.33,4,0,Eriogonum,microthecum,Eriogonum microthecum
2384,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1214,44.33,-112.33,34,0,Hesperostipa,comata,Hesperostipa comata
2385,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1352,44.33,-112.33,1,0,Koeleria,macrantha,Koeleria macrantha
2386,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1424,44.33,-112.33,57,0,Linanthus,pungens,Linanthus pungens
2387,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1470,44.33,-112.33,3,0,Lomatium,sp,Lomatium sp
2388,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1498,44.33,-112.33,1,0,Machaeranthera,canescens,Machaeranthera canescens
2389,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1611,44.33,-112.33,1,0,Morphospecies,,Morphospecies 
2390,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1831,44.33,-112.33,13,0,Phlox,hoodii,Phlox hoodii
2391,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1832,44.33,-112.33,16,0,Phlox,longifolia,Phlox longifolia
2392,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1880,44.33,-112.33,9,0,Poa,secunda,Poa secunda
2393,18,NA,NA,1935,44.330000_-112.330000_10_35,10,1969,44.33,-112.33,15,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2394,18,NA,NA,1935,44.330000_-112.330000_10_35,10,221,44.33,-112.33,2,0,Arabis,holboellii,Arabis holboellii
2395,18,NA,NA,1935,44.330000_-112.330000_10_35,10,2319,44.33,-112.33,8,0,Tetradymia,canescens,Tetradymia canescens
2396,18,NA,NA,1935,44.330000_-112.330000_10_35,10,248,44.33,-112.33,14,0,Artemisia,tripartita,Artemisia tripartita
2397,18,NA,NA,1935,44.330000_-112.330000_10_35,10,280,44.33,-112.33,1,0,Astragalus,sp,Astragalus sp
2398,18,NA,NA,1935,44.330000_-112.330000_10_35,10,30,44.33,-112.33,1,0,Achnatherum,hymenoides,Achnatherum hymenoides
2399,18,NA,NA,1935,44.330000_-112.330000_10_35,10,422,44.33,-112.33,16,0,Carex,douglasii,Carex douglasii
2400,18,NA,NA,1935,44.330000_-112.330000_10_35,10,546,44.33,-112.33,2,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2401,18,NA,NA,1936,44.330000_-112.330000_4_36,4,277,44.33,-112.33,14,0,Astragalus,lentiginosus,Astragalus lentiginosus
2402,18,NA,NA,1936,44.330000_-112.330000_4_36,4,30,44.33,-112.33,2,0,Achnatherum,hymenoides,Achnatherum hymenoides
2403,18,NA,NA,1936,44.330000_-112.330000_4_36,4,317,44.33,-112.33,31,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
2404,18,NA,NA,1936,44.330000_-112.330000_4_36,4,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2405,18,NA,NA,1936,44.330000_-112.330000_4_36,4,631,44.33,-112.33,4,0,Crepis,acuminata,Crepis acuminata
2406,18,NA,NA,1936,44.330000_-112.330000_4_36,4,865,44.33,-112.33,16,0,Erigeron,engelmannii,Erigeron engelmannii
2407,18,NA,NA,1936,44.330000_-112.330000_5_36,5,1214,44.33,-112.33,21,0,Hesperostipa,comata,Hesperostipa comata
2408,18,NA,NA,1936,44.330000_-112.330000_5_36,5,1470,44.33,-112.33,5,0,Lomatium,sp,Lomatium sp
2409,18,NA,NA,1936,44.330000_-112.330000_5_36,5,1831,44.33,-112.33,1,0,Phlox,hoodii,Phlox hoodii
2410,18,NA,NA,1936,44.330000_-112.330000_5_36,5,1832,44.33,-112.33,1,0,Phlox,longifolia,Phlox longifolia
2411,18,NA,NA,1936,44.330000_-112.330000_5_36,5,1880,44.33,-112.33,3,0,Poa,secunda,Poa secunda
2412,18,NA,NA,1936,44.330000_-112.330000_5_36,5,1969,44.33,-112.33,162,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2413,18,NA,NA,1936,44.330000_-112.330000_5_36,5,248,44.33,-112.33,2,0,Artemisia,tripartita,Artemisia tripartita
2414,18,NA,NA,1949,44.330000_-112.330000_20_49,20,1163,44.33,-112.33,1,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
2415,18,NA,NA,1949,44.330000_-112.330000_20_49,20,1352,44.33,-112.33,28,0,Koeleria,macrantha,Koeleria macrantha
2416,18,NA,NA,1949,44.330000_-112.330000_20_49,20,170,44.33,-112.33,13,0,Antennaria,sp,Antennaria sp
2417,18,NA,NA,1949,44.330000_-112.330000_20_49,20,1831,44.33,-112.33,2,0,Phlox,hoodii,Phlox hoodii
2418,18,NA,NA,1949,44.330000_-112.330000_20_49,20,1832,44.33,-112.33,12,0,Phlox,longifolia,Phlox longifolia
2419,18,NA,NA,1949,44.330000_-112.330000_20_49,20,1880,44.33,-112.33,67,0,Poa,secunda,Poa secunda
2420,18,NA,NA,1949,44.330000_-112.330000_20_49,20,1969,44.33,-112.33,79,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2421,18,NA,NA,1949,44.330000_-112.330000_20_49,20,221,44.33,-112.33,1,0,Arabis,holboellii,Arabis holboellii
2422,18,NA,NA,1949,44.330000_-112.330000_20_49,20,248,44.33,-112.33,5,0,Artemisia,tripartita,Artemisia tripartita
2423,18,NA,NA,1949,44.330000_-112.330000_20_49,20,275,44.33,-112.33,7,0,Astragalus,convallarius,Astragalus convallarius
2424,18,NA,NA,1949,44.330000_-112.330000_20_49,20,280,44.33,-112.33,3,0,Astragalus,sp,Astragalus sp
2425,18,NA,NA,1949,44.330000_-112.330000_20_49,20,317,44.33,-112.33,10,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
2426,18,NA,NA,1949,44.330000_-112.330000_20_49,20,422,44.33,-112.33,26,0,Carex,douglasii,Carex douglasii
2427,18,NA,NA,1949,44.330000_-112.330000_20_49,20,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2428,18,NA,NA,1949,44.330000_-112.330000_20_49,20,631,44.33,-112.33,31,0,Crepis,acuminata,Crepis acuminata
2429,18,NA,NA,1949,44.330000_-112.330000_20_49,20,827,44.33,-112.33,23,0,Elymus,albicans,Elymus albicans
2430,18,NA,NA,1949,44.330000_-112.330000_21_49,21,1163,44.33,-112.33,3,0,Gutierrezia,sarothrae,Gutierrezia sarothrae
2431,18,NA,NA,1949,44.330000_-112.330000_21_49,21,1352,44.33,-112.33,34,0,Koeleria,macrantha,Koeleria macrantha
2432,18,NA,NA,1949,44.330000_-112.330000_21_49,21,1611,44.33,-112.33,3,0,Morphospecies,,Morphospecies 
2433,18,NA,NA,1949,44.330000_-112.330000_21_49,21,170,44.33,-112.33,25,0,Antennaria,sp,Antennaria sp
2434,18,NA,NA,1949,44.330000_-112.330000_21_49,21,1832,44.33,-112.33,29,0,Phlox,longifolia,Phlox longifolia
2435,18,NA,NA,1949,44.330000_-112.330000_21_49,21,1880,44.33,-112.33,7,0,Poa,secunda,Poa secunda
2436,18,NA,NA,1949,44.330000_-112.330000_21_49,21,1969,44.33,-112.33,65,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2437,18,NA,NA,1949,44.330000_-112.330000_21_49,21,2006,44.33,-112.33,1,0,Purshia,tridentata,Purshia tridentata
2438,18,NA,NA,1949,44.330000_-112.330000_21_49,21,221,44.33,-112.33,2,0,Arabis,holboellii,Arabis holboellii
2439,18,NA,NA,1949,44.330000_-112.330000_21_49,21,2425,44.33,-112.33,2,0,Viola,praemorsa,Viola praemorsa
2440,18,NA,NA,1949,44.330000_-112.330000_21_49,21,246,44.33,-112.33,32,0,Arnica,fulgens,Arnica fulgens
2441,18,NA,NA,1949,44.330000_-112.330000_21_49,21,248,44.33,-112.33,2,0,Artemisia,tripartita,Artemisia tripartita
2442,18,NA,NA,1949,44.330000_-112.330000_21_49,21,317,44.33,-112.33,3,0,Balsamorhiza,sagittata,Balsamorhiza sagittata
2443,18,NA,NA,1949,44.330000_-112.330000_21_49,21,422,44.33,-112.33,49,0,Carex,douglasii,Carex douglasii
2444,18,NA,NA,1949,44.330000_-112.330000_21_49,21,631,44.33,-112.33,18,0,Crepis,acuminata,Crepis acuminata
2445,18,NA,NA,1949,44.330000_-112.330000_21_49,21,827,44.33,-112.33,58,0,Elymus,albicans,Elymus albicans
2446,18,NA,NA,1949,44.330000_-112.330000_21_49,21,863,44.33,-112.33,22,0,Erigeron,corymbosus,Erigeron corymbosus
2447,18,NA,NA,1949,44.330000_-112.330000_21_49,21,865,44.33,-112.33,2,0,Erigeron,engelmannii,Erigeron engelmannii
2448,18,NA,NA,1949,44.330000_-112.330000_22_49,22,1352,44.33,-112.33,4,0,Koeleria,macrantha,Koeleria macrantha
2449,18,NA,NA,1949,44.330000_-112.330000_22_49,22,1471,44.33,-112.33,4,0,Lomatium,triternatum,Lomatium triternatum
2450,18,NA,NA,1949,44.330000_-112.330000_22_49,22,1485,44.33,-112.33,2,0,Lupinus,caudatus,Lupinus caudatus
2451,18,NA,NA,1957,44.330000_-112.330000_25_57,25,869,44.33,-112.33,6,0,Eriogonum,heracleoides,Eriogonum heracleoides
2452,18,NA,NA,1957,44.330000_-112.330000_26_57,26,117,44.33,-112.33,2,0,Allium,sp,Allium sp
2453,18,NA,NA,1957,44.330000_-112.330000_26_57,26,1214,44.33,-112.33,56,0,Hesperostipa,comata,Hesperostipa comata
2454,18,NA,NA,1957,44.330000_-112.330000_26_57,26,1424,44.33,-112.33,7,0,Linanthus,pungens,Linanthus pungens
2455,18,NA,NA,1957,44.330000_-112.330000_26_57,26,1611,44.33,-112.33,2,0,Morphospecies,,Morphospecies 
2456,18,NA,NA,1957,44.330000_-112.330000_26_57,26,1832,44.33,-112.33,5,0,Phlox,longifolia,Phlox longifolia
2457,18,NA,NA,1957,44.330000_-112.330000_26_57,26,1880,44.33,-112.33,12,0,Poa,secunda,Poa secunda
2458,18,NA,NA,1957,44.330000_-112.330000_26_57,26,1969,44.33,-112.33,39,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2459,18,NA,NA,1957,44.330000_-112.330000_26_57,26,2006,44.33,-112.33,4,0,Purshia,tridentata,Purshia tridentata
2460,18,NA,NA,1957,44.330000_-112.330000_26_57,26,2319,44.33,-112.33,1,0,Tetradymia,canescens,Tetradymia canescens
2461,18,NA,NA,1957,44.330000_-112.330000_26_57,26,275,44.33,-112.33,1,0,Astragalus,convallarius,Astragalus convallarius
2462,18,NA,NA,1957,44.330000_-112.330000_26_57,26,30,44.33,-112.33,5,0,Achnatherum,hymenoides,Achnatherum hymenoides
2463,18,NA,NA,1957,44.330000_-112.330000_26_57,26,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2464,18,NA,NA,1957,44.330000_-112.330000_26_57,26,631,44.33,-112.33,3,0,Crepis,acuminata,Crepis acuminata
2465,18,NA,NA,1957,44.330000_-112.330000_26_57,26,827,44.33,-112.33,8,0,Elymus,albicans,Elymus albicans
2466,18,NA,NA,1957,44.330000_-112.330000_2_57,2,1214,44.33,-112.33,37,0,Hesperostipa,comata,Hesperostipa comata
2467,18,NA,NA,1957,44.330000_-112.330000_2_57,2,1352,44.33,-112.33,19,0,Koeleria,macrantha,Koeleria macrantha
2468,18,NA,NA,1929,44.330000_-112.330000_13_29,13,1794,44.33,-112.33,1,0,Penstemon,sp,Penstemon sp
2469,18,NA,NA,1929,44.330000_-112.330000_13_29,13,1831,44.33,-112.33,2,0,Phlox,hoodii,Phlox hoodii
2470,18,NA,NA,1929,44.330000_-112.330000_13_29,13,1832,44.33,-112.33,5,0,Phlox,longifolia,Phlox longifolia
2471,18,NA,NA,1929,44.330000_-112.330000_13_29,13,1834,44.33,-112.33,10,0,Phlox,sp,Phlox sp
2472,18,NA,NA,1929,44.330000_-112.330000_13_29,13,1880,44.33,-112.33,11,0,Poa,secunda,Poa secunda
2473,18,NA,NA,1929,44.330000_-112.330000_13_29,13,1969,44.33,-112.33,63,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2474,18,NA,NA,1957,44.330000_-112.330000_2_57,2,631,44.33,-112.33,3,0,Crepis,acuminata,Crepis acuminata
2475,18,NA,NA,1957,44.330000_-112.330000_2_57,2,827,44.33,-112.33,1,0,Elymus,albicans,Elymus albicans
2476,18,NA,NA,1957,44.330000_-112.330000_2_57,2,869,44.33,-112.33,2,0,Eriogonum,heracleoides,Eriogonum heracleoides
2477,18,NA,NA,1957,44.330000_-112.330000_3_57,3,1214,44.33,-112.33,140,0,Hesperostipa,comata,Hesperostipa comata
2478,18,NA,NA,1957,44.330000_-112.330000_3_57,3,1352,44.33,-112.33,5,0,Koeleria,macrantha,Koeleria macrantha
2479,18,NA,NA,1957,44.330000_-112.330000_3_57,3,1424,44.33,-112.33,4,0,Linanthus,pungens,Linanthus pungens
2480,18,NA,NA,1957,44.330000_-112.330000_3_57,3,1611,44.33,-112.33,1,0,Morphospecies,,Morphospecies 
2481,18,NA,NA,1937,44.330000_-112.330000_13_37,13,30,44.33,-112.33,4,0,Achnatherum,hymenoides,Achnatherum hymenoides
2482,18,NA,NA,1937,44.330000_-112.330000_13_37,13,546,44.33,-112.33,4,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2483,18,NA,NA,1929,44.330000_-112.330000_24_29,24,1611,44.33,-112.33,32,0,Morphospecies,,Morphospecies 
2484,18,NA,NA,1929,44.330000_-112.330000_24_29,24,1831,44.33,-112.33,2,0,Phlox,hoodii,Phlox hoodii
2485,18,NA,NA,1929,44.330000_-112.330000_24_29,24,1832,44.33,-112.33,6,0,Phlox,longifolia,Phlox longifolia
2486,18,NA,NA,1929,44.330000_-112.330000_24_29,24,1880,44.33,-112.33,20,0,Poa,secunda,Poa secunda
2487,18,NA,NA,1929,44.330000_-112.330000_24_29,24,1969,44.33,-112.33,20,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2488,18,NA,NA,1929,44.330000_-112.330000_24_29,24,248,44.33,-112.33,5,0,Artemisia,tripartita,Artemisia tripartita
2489,18,NA,NA,1929,44.330000_-112.330000_24_29,24,275,44.33,-112.33,2,0,Astragalus,convallarius,Astragalus convallarius
2490,18,NA,NA,1929,44.330000_-112.330000_24_29,24,276,44.33,-112.33,8,0,Astragalus,filipes,Astragalus filipes
2491,18,NA,NA,1929,44.330000_-112.330000_24_29,24,424,44.33,-112.33,1,0,Carex,sp,Carex sp
2492,18,NA,NA,1929,44.330000_-112.330000_24_29,24,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2493,18,NA,NA,1929,44.330000_-112.330000_24_29,24,631,44.33,-112.33,17,0,Crepis,acuminata,Crepis acuminata
2494,18,NA,NA,1929,44.330000_-112.330000_25_29,25,1214,44.33,-112.33,4,0,Hesperostipa,comata,Hesperostipa comata
2495,18,NA,NA,1929,44.330000_-112.330000_25_29,25,1352,44.33,-112.33,2,0,Koeleria,macrantha,Koeleria macrantha
2496,18,NA,NA,1929,44.330000_-112.330000_25_29,25,1424,44.33,-112.33,1,0,Linanthus,pungens,Linanthus pungens
2497,18,NA,NA,1929,44.330000_-112.330000_25_29,25,1831,44.33,-112.33,3,0,Phlox,hoodii,Phlox hoodii
2498,18,NA,NA,1929,44.330000_-112.330000_25_29,25,1832,44.33,-112.33,5,0,Phlox,longifolia,Phlox longifolia
2499,18,NA,NA,1934,44.330000_-112.330000_17_34,17,170,44.33,-112.33,1,0,Antennaria,sp,Antennaria sp
2500,18,NA,NA,1929,44.330000_-112.330000_25_29,25,1969,44.33,-112.33,70,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2501,18,NA,NA,1937,44.330000_-112.330000_15_37,15,1969,44.33,-112.33,85,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2502,18,NA,NA,1937,44.330000_-112.330000_15_37,15,2006,44.33,-112.33,2,0,Purshia,tridentata,Purshia tridentata
2503,18,NA,NA,1937,44.330000_-112.330000_15_37,15,221,44.33,-112.33,6,0,Arabis,holboellii,Arabis holboellii
2504,18,NA,NA,1937,44.330000_-112.330000_15_37,15,2319,44.33,-112.33,2,0,Tetradymia,canescens,Tetradymia canescens
2505,18,NA,NA,1937,44.330000_-112.330000_15_37,15,248,44.33,-112.33,12,0,Artemisia,tripartita,Artemisia tripartita
2506,18,NA,NA,1937,44.330000_-112.330000_15_37,15,275,44.33,-112.33,1,0,Astragalus,convallarius,Astragalus convallarius
2507,18,NA,NA,1937,44.330000_-112.330000_15_37,15,30,44.33,-112.33,1,0,Achnatherum,hymenoides,Achnatherum hymenoides
2508,18,NA,NA,1937,44.330000_-112.330000_15_37,15,546,44.33,-112.33,2,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2509,18,NA,NA,1937,44.330000_-112.330000_15_37,15,631,44.33,-112.33,4,0,Crepis,acuminata,Crepis acuminata
2510,18,NA,NA,1937,44.330000_-112.330000_15_37,15,828,44.33,-112.33,1,0,Elymus,elymoides,Elymus elymoides
2511,18,NA,NA,1937,44.330000_-112.330000_15_37,15,865,44.33,-112.33,2,0,Erigeron,engelmannii,Erigeron engelmannii
2512,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1214,44.33,-112.33,65,0,Hesperostipa,comata,Hesperostipa comata
2513,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1352,44.33,-112.33,14,0,Koeleria,macrantha,Koeleria macrantha
2514,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1471,44.33,-112.33,1,0,Lomatium,triternatum,Lomatium triternatum
2515,18,NA,NA,1937,44.330000_-112.330000_16_37,16,170,44.33,-112.33,2,0,Antennaria,sp,Antennaria sp
2516,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1831,44.33,-112.33,1,0,Phlox,hoodii,Phlox hoodii
2517,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1832,44.33,-112.33,62,0,Phlox,longifolia,Phlox longifolia
2518,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1880,44.33,-112.33,58,0,Poa,secunda,Poa secunda
2519,18,NA,NA,1937,44.330000_-112.330000_16_37,16,1969,44.33,-112.33,43,0,Pseudoroegneria,spicata,Pseudoroegneria spicata
2520,18,NA,NA,1937,44.330000_-112.330000_16_37,16,221,44.33,-112.33,2,0,Arabis,holboellii,Arabis holboellii
2521,18,NA,NA,1937,44.330000_-112.330000_16_37,16,2423,44.33,-112.33,6,0,Viola,beckwithii,Viola beckwithii
2522,18,NA,NA,1937,44.330000_-112.330000_16_37,16,246,44.33,-112.33,24,0,Arnica,fulgens,Arnica fulgens
2523,18,NA,NA,1937,44.330000_-112.330000_16_37,16,248,44.33,-112.33,7,0,Artemisia,tripartita,Artemisia tripartita
2524,18,NA,NA,1937,44.330000_-112.330000_16_37,16,381,44.33,-112.33,4,0,Calochortus,macrocarpus,Calochortus macrocarpus
2525,18,NA,NA,1937,44.330000_-112.330000_16_37,16,422,44.33,-112.33,22,0,Carex,douglasii,Carex douglasii
2526,18,NA,NA,1937,44.330000_-112.330000_16_37,16,631,44.33,-112.33,2,0,Crepis,acuminata,Crepis acuminata
2527,18,NA,NA,1937,44.330000_-112.330000_16_37,16,871,44.33,-112.33,4,0,Eriogonum,microthecum,Eriogonum microthecum
2528,18,NA,NA,1937,44.330000_-112.330000_16_37,16,872,44.33,-112.33,1,0,Eriogonum,ovalifolium,Eriogonum ovalifolium
2529,18,NA,NA,1937,44.330000_-112.330000_17_37,17,1214,44.33,-112.33,25,0,Hesperostipa,comata,Hesperostipa comata
2530,18,NA,NA,1937,44.330000_-112.330000_17_37,17,1424,44.33,-112.33,3,0,Linanthus,pungens,Linanthus pungens
2531,18,NA,NA,1937,44.330000_-112.330000_17_37,17,1470,44.33,-112.33,4,0,Lomatium,sp,Lomatium sp
2532,18,NA,NA,1937,44.330000_-112.330000_17_37,17,170,44.33,-112.33,3,0,Antennaria,sp,Antennaria sp
2533,18,NA,NA,1937,44.330000_-112.330000_17_37,17,1832,44.33,-112.33,1,0,Phlox,longifolia,Phlox longifolia
2534,18,NA,NA,1957,44.330000_-112.330000_7_57,7,279,44.33,-112.33,1,0,Astragalus,purshii,Astragalus purshii
2535,18,NA,NA,1957,44.330000_-112.330000_7_57,7,422,44.33,-112.33,13,0,Carex,douglasii,Carex douglasii
2536,18,NA,NA,1957,44.330000_-112.330000_7_57,7,546,44.33,-112.33,1,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2537,18,NA,NA,1957,44.330000_-112.330000_7_57,7,827,44.33,-112.33,13,0,Elymus,albicans,Elymus albicans
2538,18,NA,NA,1937,44.330000_-112.330000_17_37,17,277,44.33,-112.33,1,0,Astragalus,lentiginosus,Astragalus lentiginosus
2539,18,NA,NA,1937,44.330000_-112.330000_17_37,17,30,44.33,-112.33,4,0,Achnatherum,hymenoides,Achnatherum hymenoides
2540,18,NA,NA,1937,44.330000_-112.330000_17_37,17,381,44.33,-112.33,1,0,Calochortus,macrocarpus,Calochortus macrocarpus
2541,18,NA,NA,1937,44.330000_-112.330000_17_37,17,546,44.33,-112.33,2,0,Chrysothamnus,viscidiflorus,Chrysothamnus viscidiflorus
2542,18,NA,NA,1937,44.330000_-112.330000_17_37,17,827,44.33,-112.33,17,0,Elymus,albicans,Elymus albicans
2543,18,NA,NA,1937,44.330000_-112.330000_18_37,18,1352,44.33,-112.33,7,0,Koeleria,macrantha,Koeleria macrantha
2544,18,NA,NA,1957,44.330000_-112.330000_8_57,8,1880,44.33,-112.33,17,0,Poa,secunda,Poa secunda
